outlet_id,total_images,file_name,rank,suspicion_score,modified_zscore,flagged,reason
outlet_539b60a1,12,image_0005.jpg,1,0.9012,4.711,True,"Low similarity to the outlet's other 11 photos (multi-region anomaly score 4.7, beyond the folder's normal range)."
outlet_539b60a1,12,image_0004.jpg,2,0.1937,1.074,False,
outlet_539b60a1,12,image_0006.jpg,3,0.1891,1.044,False,
outlet_539b60a1,12,image_0010.jpg,4,0.0808,0.068,False,
outlet_539b60a1,12,image_0003.jpg,5,0.0806,0.066,False,
outlet_539b60a1,12,image_0009.jpg,6,0.0803,0.061,False,
outlet_539b60a1,12,image_0011.jpg,7,0.0717,-0.061,False,
outlet_539b60a1,12,image_0001.jpg,8,0.0714,-0.065,False,
outlet_539b60a1,12,image_0007.jpg,9,0.0477,-0.494,False,
outlet_539b60a1,12,image_0002.jpg,10,0.0337,-0.855,False,
outlet_539b60a1,12,image_0008.jpg,11,0.0333,-0.868,False,
outlet_539b60a1,12,image_0012.jpg,12,0.0298,-0.982,False,
outlet_53ea491f,13,image_0002.jpg,1,0.6469,3.106,True,"Low similarity to the outlet's other 12 photos (multi-region anomaly score 3.1, beyond the folder's normal range)."
outlet_53ea491f,13,image_0006.jpg,2,0.4255,2.2,False,
outlet_53ea491f,13,image_0003.jpg,3,0.3278,1.782,False,
outlet_53ea491f,13,image_0004.jpg,4,0.2377,1.334,False,
outlet_53ea491f,13,image_0007.jpg,5,0.094,0.235,False,
outlet_53ea491f,13,image_0011.jpg,6,0.0761,0.004,False,
outlet_53ea491f,13,image_0005.jpg,7,0.0759,0.0,False,
outlet_53ea491f,13,image_0008.jpg,8,0.0493,-0.459,False,
outlet_53ea491f,13,image_0009.jpg,9,0.0475,-0.498,False,
outlet_53ea491f,13,image_0013.jpg,10,0.0425,-0.615,False,
outlet_53ea491f,13,image_0012.jpg,11,0.0401,-0.674,False,
outlet_53ea491f,13,image_0010.jpg,12,0.0202,-1.381,False,
outlet_53ea491f,13,image_0001.jpg,13,0.0185,-1.469,False,
outlet_5be5b163,7,image_0003.jpg,1,0.2585,1.446,False,
outlet_5be5b163,7,image_0002.jpg,2,0.1729,0.935,False,
outlet_5be5b163,7,image_0007.jpg,3,0.1388,0.674,False,
outlet_5be5b163,7,image_0001.jpg,4,0.0759,0.0,False,
outlet_5be5b163,7,image_0006.jpg,5,0.0483,-0.481,False,
outlet_5be5b163,7,image_0005.jpg,6,0.0412,-0.646,False,
outlet_5be5b163,7,image_0004.jpg,7,0.0373,-0.751,False,
outlet_5c8120ae,15,image_0007.jpg,1,0.2059,1.15,False,
outlet_5c8120ae,15,image_0002.jpg,2,0.1681,0.901,False,
outlet_5c8120ae,15,image_0013.jpg,3,0.1398,0.683,False,
outlet_5c8120ae,15,image_0015.jpg,4,0.1296,0.596,False,
outlet_5c8120ae,15,image_0012.jpg,5,0.1104,0.413,False,
outlet_5c8120ae,15,image_0010.jpg,6,0.1062,0.37,False,
outlet_5c8120ae,15,image_0014.jpg,7,0.0866,0.144,False,
outlet_5c8120ae,15,image_0003.jpg,8,0.0759,0.0,False,
outlet_5c8120ae,15,image_0009.jpg,9,0.0603,-0.246,False,
outlet_5c8120ae,15,image_0001.jpg,10,0.0583,-0.283,False,
outlet_5c8120ae,15,image_0011.jpg,11,0.0401,-0.674,False,
outlet_5c8120ae,15,image_0004.jpg,12,0.0399,-0.68,False,
outlet_5c8120ae,15,image_0008.jpg,13,0.0289,-1.014,False,
outlet_5c8120ae,15,image_0006.jpg,14,0.0254,-1.149,False,
outlet_5c8120ae,15,image_0005.jpg,15,0.0254,-1.149,False,
outlet_5d690cb1,11,image_0001.jpg,1,0.7591,3.648,True,"Low similarity to the outlet's other 10 photos (multi-region anomaly score 3.6, beyond the folder's normal range)."
outlet_5d690cb1,11,image_0004.jpg,2,0.5634,2.755,True,"Low similarity to the outlet's other 10 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_5d690cb1,11,image_0002.jpg,3,0.4389,2.254,False,
outlet_5d690cb1,11,image_0005.jpg,4,0.4234,2.191,False,
outlet_5d690cb1,11,image_0003.jpg,5,0.121,0.517,False,
outlet_5d690cb1,11,image_0006.jpg,6,0.0759,0.0,False,
outlet_5d690cb1,11,image_0011.jpg,7,0.07,-0.086,False,
outlet_5d690cb1,11,image_0008.jpg,8,0.0583,-0.281,False,
outlet_5d690cb1,11,image_0010.jpg,9,0.0408,-0.658,False,
outlet_5d690cb1,11,image_0009.jpg,10,0.0401,-0.674,False,
outlet_5d690cb1,11,image_0007.jpg,11,0.0298,-0.984,False,
outlet_5edce88b,10,image_0008.jpg,1,0.2748,1.529,False,
outlet_5edce88b,10,image_0003.jpg,2,0.154,0.797,False,
outlet_5edce88b,10,image_0002.jpg,3,0.1248,0.552,False,
outlet_5edce88b,10,image_0010.jpg,4,0.0802,0.06,False,
outlet_5edce88b,10,image_0001.jpg,5,0.079,0.043,False,
outlet_5edce88b,10,image_0009.jpg,6,0.0729,-0.043,False,
outlet_5edce88b,10,image_0004.jpg,7,0.0659,-0.151,False,
outlet_5edce88b,10,image_0005.jpg,8,0.0149,-1.688,False,
outlet_5edce88b,10,image_0007.jpg,9,0.0123,-1.889,False,
outlet_5edce88b,10,image_0006.jpg,10,0.0103,-2.067,False,
outlet_5fb892d3,5,image_0004.jpg,1,0.7995,3.883,True,"Low similarity to the outlet's other 4 photos (multi-region anomaly score 3.9, beyond the folder's normal range)."
outlet_5fb892d3,5,image_0003.jpg,2,0.4819,2.428,False,
outlet_5fb892d3,5,image_0001.jpg,3,0.0759,0.0,False,
outlet_5fb892d3,5,image_0002.jpg,4,0.0405,-0.666,False,
outlet_5fb892d3,5,image_0005.jpg,5,0.0401,-0.674,False,
outlet_6087824b,15,image_0015.jpg,1,0.7171,3.43,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 3.4, beyond the folder's normal range)."
outlet_6087824b,15,image_0005.jpg,2,0.6914,3.307,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 3.3, beyond the folder's normal range)."
outlet_6087824b,15,image_0010.jpg,3,0.6249,3.01,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 3.0, beyond the folder's normal range)."
outlet_6087824b,15,image_0013.jpg,4,0.5632,2.754,True,"Low similarity to the outlet's other 14 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_6087824b,15,image_0006.jpg,5,0.243,1.364,False,
outlet_6087824b,15,image_0011.jpg,6,0.2379,1.336,False,
outlet_6087824b,15,image_0008.jpg,7,0.0778,0.027,False,
outlet_6087824b,15,image_0012.jpg,8,0.0759,0.0,False,
outlet_6087824b,15,image_0002.jpg,9,0.0686,-0.109,False,
outlet_6087824b,15,image_0014.jpg,10,0.0603,-0.247,False,
outlet_6087824b,15,image_0004.jpg,11,0.0508,-0.427,False,
outlet_6087824b,15,image_0001.jpg,12,0.0496,-0.453,False,
outlet_6087824b,15,image_0009.jpg,13,0.0462,-0.527,False,
outlet_6087824b,15,image_0007.jpg,14,0.0401,-0.675,False,
outlet_6087824b,15,image_0003.jpg,15,0.0374,-0.747,False,
outlet_612f8240,19,image_0001_1.jpg,1,0.9981,8.776,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 8.8, beyond the folder's normal range)."
outlet_612f8240,19,image_0002_1.jpg,2,0.9957,7.942,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 7.9, beyond the folder's normal range)."
outlet_612f8240,19,image_0013.jpg,3,0.6058,2.93,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 2.9, beyond the folder's normal range)."
outlet_612f8240,19,image_0005.jpg,4,0.5865,2.849,True,"Low similarity to the outlet's other 18 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_612f8240,19,image_0004.jpg,5,0.3022,1.663,False,
outlet_612f8240,19,image_0017.jpg,6,0.2835,1.573,False,
outlet_612f8240,19,image_0007.jpg,7,0.1417,0.699,False,
outlet_612f8240,19,image_0014.jpg,8,0.0944,0.239,False,
outlet_612f8240,19,image_0010.jpg,9,0.0829,0.096,False,
outlet_612f8240,19,image_0012.jpg,10,0.0759,0.0,False,
outlet_612f8240,19,image_0008.jpg,11,0.0729,-0.043,False,
outlet_612f8240,19,image_0001.jpg,12,0.0726,-0.047,False,
outlet_612f8240,19,image_0002.jpg,13,0.0568,-0.31,False,
outlet_612f8240,19,image_0003.jpg,14,0.0521,-0.4,False,
outlet_612f8240,19,image_0009.jpg,15,0.05,-0.445,False,
outlet_612f8240,19,image_0011.jpg,16,0.0436,-0.589,False,
outlet_612f8240,19,image_0015.jpg,17,0.0401,-0.674,False,
outlet_612f8240,19,image_0006.jpg,18,0.0364,-0.777,False,
outlet_612f8240,19,image_0016.jpg,19,0.033,-0.876,False,
outlet_63a4bb52,13,image_0009.jpg,1,0.5953,2.886,True,"Low similarity to the outlet's other 12 photos (multi-region anomaly score 2.9, beyond the folder's normal range)."
outlet_63a4bb52,13,image_0002.jpg,2,0.4831,2.433,False,
outlet_63a4bb52,13,image_0004.jpg,3,0.1388,0.674,False,
outlet_63a4bb52,13,image_0005.jpg,4,0.1145,0.455,False,
outlet_63a4bb52,13,image_0001.jpg,5,0.1086,0.395,False,
outlet_63a4bb52,13,image_0006.jpg,6,0.0896,0.182,False,
outlet_63a4bb52,13,image_0003.jpg,7,0.0759,0.0,False,
outlet_63a4bb52,13,image_0013.jpg,8,0.0554,-0.337,False,
outlet_63a4bb52,13,image_0012.jpg,9,0.0426,-0.611,False,
outlet_63a4bb52,13,image_0011.jpg,10,0.0262,-1.116,False,
outlet_63a4bb52,13,image_0010.jpg,11,0.0236,-1.222,False,
outlet_63a4bb52,13,image_0008.jpg,12,0.0171,-1.554,False,
outlet_63a4bb52,13,image_0007.jpg,13,0.0137,-1.774,False,
outlet_647a174b,9,image_0005.jpg,1,0.9153,4.881,True,"Low similarity to the outlet's other 8 photos (multi-region anomaly score 4.9, beyond the folder's normal range)."
outlet_647a174b,9,image_0002.jpg,2,0.2168,1.216,False,
outlet_647a174b,9,image_0001.jpg,3,0.2093,1.171,False,
outlet_647a174b,9,image_0003.jpg,4,0.1136,0.445,False,
outlet_647a174b,9,image_0008.jpg,5,0.0759,0.0,False,
outlet_647a174b,9,image_0004.jpg,6,0.0651,-0.164,False,
outlet_647a174b,9,image_0007.jpg,7,0.0515,-0.414,False,
outlet_647a174b,9,image_0009.jpg,8,0.0401,-0.674,False,
outlet_647a174b,9,image_0006.jpg,9,0.013,-1.827,False,
outlet_648ccd9a,12,image_0003_1.jpg,1,0.3057,1.68,False,
outlet_648ccd9a,12,image_0001_1.jpg,2,0.2995,1.651,False,
outlet_648ccd9a,12,image_0002_1.jpg,3,0.2898,1.604,False,
outlet_648ccd9a,12,image_0005.jpg,4,0.1202,0.51,False,
outlet_648ccd9a,12,image_0006.jpg,5,0.1096,0.405,False,
outlet_648ccd9a,12,image_0008.jpg,6,0.0999,0.301,False,
outlet_648ccd9a,12,image_0004.jpg,7,0.0573,-0.301,False,
outlet_648ccd9a,12,image_0007.jpg,8,0.042,-0.628,False,
outlet_648ccd9a,12,image_0009.jpg,9,0.0413,-0.645,False,
outlet_648ccd9a,12,image_0002.jpg,10,0.039,-0.704,False,
outlet_648ccd9a,12,image_0001.jpg,11,0.0368,-0.763,False,
outlet_648ccd9a,12,image_0003.jpg,12,0.0312,-0.937,False,
outlet_66dff2a1,18,image_0001_1.jpg,1,0.8269,4.064,True,"Low similarity to the outlet's other 17 photos (multi-region anomaly score 4.1, beyond the folder's normal range)."
outlet_66dff2a1,18,image_0017.jpg,2,0.3391,1.833,False,
outlet_66dff2a1,18,image_0002.jpg,3,0.2659,1.484,False,
outlet_66dff2a1,18,image_0013.jpg,4,0.2383,1.338,False,
outlet_66dff2a1,18,image_0015.jpg,5,0.1925,1.066,False,
outlet_66dff2a1,18,image_0001.jpg,6,0.1196,0.504,False,
outlet_66dff2a1,18,image_0008.jpg,7,0.1029,0.334,False,
outlet_66dff2a1,18,image_0016.jpg,8,0.0979,0.279,False,
outlet_66dff2a1,18,image_0004.jpg,9,0.0839,0.109,False,
outlet_66dff2a1,18,image_0010.jpg,10,0.0685,-0.109,False,
outlet_66dff2a1,18,image_0014.jpg,11,0.0682,-0.115,False,
outlet_66dff2a1,18,image_0007.jpg,12,0.064,-0.183,False,
outlet_66dff2a1,18,image_0009.jpg,13,0.0558,-0.328,False,
outlet_66dff2a1,18,image_0003.jpg,14,0.0441,-0.576,False,
outlet_66dff2a1,18,image_0005.jpg,15,0.0365,-0.773,False,
outlet_66dff2a1,18,image_0012.jpg,16,0.021,-1.343,False,
outlet_66dff2a1,18,image_0006.jpg,17,0.0206,-1.36,False,
outlet_66dff2a1,18,image_0011.jpg,18,0.0193,-1.43,False,
outlet_680cfd33,12,image_0001.jpg,1,1.0,13.049,True,"Low similarity to the outlet's other 11 photos (multi-region anomaly score 13.0, beyond the folder's normal range)."
outlet_680cfd33,12,image_0001_1.jpg,2,0.452,2.307,False,
outlet_680cfd33,12,image_0003.jpg,3,0.234,1.314,False,
outlet_680cfd33,12,image_0004.jpg,4,0.1403,0.687,False,
outlet_680cfd33,12,image_0008.jpg,5,0.131,0.608,False,
outlet_680cfd33,12,image_0006.jpg,6,0.0774,0.022,False,
outlet_680cfd33,12,image_0007.jpg,7,0.0743,-0.022,False,
outlet_680cfd33,12,image_0002.jpg,8,0.0702,-0.084,False,
outlet_680cfd33,12,image_0004_1.jpg,9,0.0665,-0.141,False,
outlet_680cfd33,12,image_0002_1.jpg,10,0.0406,-0.662,False,
outlet_680cfd33,12,image_0003_1.jpg,11,0.0379,-0.734,False,
outlet_680cfd33,12,image_0005.jpg,12,0.013,-1.827,False,
outlet_68bc17a7,30,image_0024.jpg,1,0.9971,8.325,True,"Low similarity to the outlet's other 29 photos (multi-region anomaly score 8.3, beyond the folder's normal range)."
outlet_68bc17a7,30,image_0018.jpg,2,0.9745,6.144,True,"Low similarity to the outlet's other 29 photos (multi-region anomaly score 6.1, beyond the folder's normal range)."
outlet_68bc17a7,30,image_0028.jpg,3,0.2486,1.394,False,
outlet_68bc17a7,30,image_0003.jpg,4,0.1818,0.996,False,
outlet_68bc17a7,30,image_0023.jpg,5,0.1244,0.548,False,
outlet_68bc17a7,30,image_0021.jpg,6,0.1209,0.516,False,
outlet_68bc17a7,30,image_0004.jpg,7,0.1203,0.51,False,
outlet_68bc17a7,30,image_0030.jpg,8,0.1089,0.397,False,
outlet_68bc17a7,30,image_0026.jpg,9,0.092,0.211,False,
outlet_68bc17a7,30,image_0014.jpg,10,0.0867,0.146,False,
outlet_68bc17a7,30,image_0009.jpg,11,0.0825,0.091,False,
outlet_68bc17a7,30,image_0008.jpg,12,0.0825,0.091,False,
outlet_68bc17a7,30,image_0010.jpg,13,0.0818,0.082,False,
outlet_68bc17a7,30,image_0016.jpg,14,0.0801,0.06,False,
outlet_68bc17a7,30,image_0020.jpg,15,0.0775,0.023,False,
outlet_68bc17a7,30,image_0005.jpg,16,0.0742,-0.023,False,
outlet_68bc17a7,30,image_0017.jpg,17,0.0642,-0.179,False,
outlet_68bc17a7,30,image_0025.jpg,18,0.0467,-0.517,False,
outlet_68bc17a7,30,image_0002.jpg,19,0.0407,-0.66,False,
outlet_68bc17a7,30,image_0011.jpg,20,0.0396,-0.689,False,
outlet_68bc17a7,30,image_0001.jpg,21,0.039,-0.703,False,
outlet_68bc17a7,30,image_0019.jpg,22,0.0303,-0.967,False,
outlet_68bc17a7,30,image_0029.jpg,23,0.0249,-1.167,False,
outlet_68bc17a7,30,image_0015.jpg,24,0.0241,-1.201,False,
outlet_68bc17a7,30,image_0013.jpg,25,0.0225,-1.273,False,
outlet_68bc17a7,30,image_0027.jpg,26,0.0216,-1.312,False,
outlet_68bc17a7,30,image_0006.jpg,27,0.0216,-1.313,False,
outlet_68bc17a7,30,image_0022.jpg,28,0.0191,-1.438,False,
outlet_68bc17a7,30,image_0007.jpg,29,0.0176,-1.52,False,
outlet_68bc17a7,30,image_0012.jpg,30,0.0069,-2.464,False,
outlet_6aa59f2b,40,image_0003_1.jpg,1,0.5372,2.649,True,"Low similarity to the outlet's other 39 photos (multi-region anomaly score 2.6, beyond the folder's normal range)."
outlet_6aa59f2b,40,image_0002_1.jpg,2,0.4758,2.403,False,
outlet_6aa59f2b,40,image_0034.jpg,3,0.329,1.787,False,
outlet_6aa59f2b,40,image_0001_1.jpg,4,0.3114,1.706,False,
outlet_6aa59f2b,40,image_0009.jpg,5,0.2688,1.499,False,
outlet_6aa59f2b,40,image_0004_1.jpg,6,0.2532,1.419,False,
outlet_6aa59f2b,40,image_0007.jpg,7,0.2345,1.317,False,
outlet_6aa59f2b,40,image_0002.jpg,8,0.1822,0.998,False,
outlet_6aa59f2b,40,image_0021.jpg,9,0.1371,0.661,False,
outlet_6aa59f2b,40,image_0020.jpg,10,0.1371,0.661,False,
outlet_6aa59f2b,40,image_0015.jpg,11,0.1306,0.605,False,
outlet_6aa59f2b,40,image_0024.jpg,12,0.1241,0.546,False,
outlet_6aa59f2b,40,image_0036.jpg,13,0.1231,0.537,False,
outlet_6aa59f2b,40,image_0016.jpg,14,0.1097,0.406,False,
outlet_6aa59f2b,40,image_0027.jpg,15,0.1053,0.36,False,
outlet_6aa59f2b,40,image_0028.jpg,16,0.1053,0.36,False,
outlet_6aa59f2b,40,image_0001.jpg,17,0.0978,0.278,False,
outlet_6aa59f2b,40,image_0023.jpg,18,0.0897,0.182,False,
outlet_6aa59f2b,40,image_0014.jpg,19,0.0854,0.129,False,
outlet_6aa59f2b,40,image_0003.jpg,20,0.0776,0.024,False,
outlet_6aa59f2b,40,image_0029.jpg,21,0.0742,-0.024,False,
outlet_6aa59f2b,40,image_0025.jpg,22,0.0713,-0.067,False,
outlet_6aa59f2b,40,image_0032.jpg,23,0.0622,-0.212,False,
outlet_6aa59f2b,40,image_0011.jpg,24,0.0615,-0.224,False,
outlet_6aa59f2b,40,image_0035.jpg,25,0.0541,-0.361,False,
outlet_6aa59f2b,40,image_0006.jpg,26,0.0453,-0.549,False,
outlet_6aa59f2b,40,image_0013.jpg,27,0.0448,-0.56,False,
outlet_6aa59f2b,40,image_0012.jpg,28,0.0448,-0.56,False,
outlet_6aa59f2b,40,image_0018.jpg,29,0.0396,-0.688,False,
outlet_6aa59f2b,40,image_0010.jpg,30,0.0372,-0.754,False,
outlet_6aa59f2b,40,image_0005.jpg,31,0.0356,-0.8,False,
outlet_6aa59f2b,40,image_0030.jpg,32,0.0353,-0.809,False,
outlet_6aa59f2b,40,image_0019.jpg,33,0.0343,-0.837,False,
outlet_6aa59f2b,40,image_0031.jpg,34,0.0336,-0.859,False,
outlet_6aa59f2b,40,image_0017.jpg,35,0.0334,-0.866,False,
outlet_6aa59f2b,40,image_0026.jpg,36,0.0292,-1.003,False,
outlet_6aa59f2b,40,image_0004.jpg,37,0.0278,-1.054,False,
outlet_6aa59f2b,40,image_0033.jpg,38,0.0248,-1.173,False,
outlet_6aa59f2b,40,image_0022.jpg,39,0.0246,-1.178,False,
outlet_6aa59f2b,40,image_0008.jpg,40,0.0235,-1.228,False,
outlet_6b2080bc,6,image_0003.jpg,1,0.6602,3.164,True,"Low similarity to the outlet's other 5 photos (multi-region anomaly score 3.2, beyond the folder's normal range)."
outlet_6b2080bc,6,image_0006.jpg,2,0.1093,0.402,False,
outlet_6b2080bc,6,image_0005.jpg,3,0.0822,0.087,False,
outlet_6b2080bc,6,image_0001.jpg,4,0.07,-0.087,False,
outlet_6b2080bc,6,image_0002.jpg,5,0.0309,-0.947,False,
outlet_6b2080bc,6,image_0004.jpg,6,0.0244,-1.189,False,
outlet_6cd2f45a,6,image_0002.jpg,1,0.8991,4.688,True,"Low similarity to the outlet's other 5 photos (multi-region anomaly score 4.7, beyond the folder's normal range)."
outlet_6cd2f45a,6,image_0001.jpg,2,0.2505,1.404,False,
outlet_6cd2f45a,6,image_0003.jpg,3,0.0765,0.009,False,
outlet_6cd2f45a,6,image_0004.jpg,4,0.0752,-0.009,False,
outlet_6cd2f45a,6,image_0006.jpg,5,0.0407,-0.661,False,
outlet_6cd2f45a,6,image_0005.jpg,6,0.0396,-0.688,False,
outlet_6df6bcc9,5,image_0001.jpg,1,0.5071,2.529,True,"Low similarity to the outlet's other 4 photos (multi-region anomaly score 2.5, beyond the folder's normal range)."
outlet_6df6bcc9,5,image_0004.jpg,2,0.1519,0.78,False,
outlet_6df6bcc9,5,image_0005.jpg,3,0.0759,0.0,False,
outlet_6df6bcc9,5,image_0003.jpg,4,0.0555,-0.334,False,
outlet_6df6bcc9,5,image_0002.jpg,5,0.0401,-0.674,False,
outlet_70f9bde3,8,image_0005.jpg,1,0.4293,2.215,False,
outlet_70f9bde3,8,image_0007.jpg,2,0.3284,1.784,False,
outlet_70f9bde3,8,image_0001.jpg,3,0.1937,1.074,False,
outlet_70f9bde3,8,image_0002.jpg,4,0.078,0.03,False,
outlet_70f9bde3,8,image_0003.jpg,5,0.0738,-0.03,False,
outlet_70f9bde3,8,image_0008.jpg,6,0.0606,-0.242,False,
outlet_70f9bde3,8,image_0006.jpg,7,0.0455,-0.544,False,
outlet_70f9bde3,8,image_0004.jpg,8,0.0354,-0.805,False,
outlet_7109ee18,18,image_0006.jpg,1,0.3849,2.031,False,
outlet_7109ee18,18,image_0016.jpg,2,0.2227,1.25,False,
outlet_7109ee18,18,image_0005.jpg,3,0.1904,1.053,False,
outlet_7109ee18,18,image_0017.jpg,4,0.1478,0.748,False,
outlet_7109ee18,18,image_0003.jpg,5,0.1035,0.341,False,
outlet_7109ee18,18,image_0007.jpg,6,0.1007,0.31,False,
outlet_7109ee18,18,image_0010.jpg,7,0.0917,0.207,False,
outlet_7109ee18,18,image_0014.jpg,8,0.0902,0.189,False,
outlet_7109ee18,18,image_0004.jpg,9,0.078,0.031,False,
outlet_7109ee18,18,image_0001.jpg,10,0.0737,-0.031,False,
outlet_7109ee18,18,image_0011.jpg,11,0.0459,-0.535,False,
outlet_7109ee18,18,image_0012.jpg,12,0.0444,-0.57,False,
outlet_7109ee18,18,image_0015.jpg,13,0.0431,-0.601,False,
outlet_7109ee18,18,image_0008.jpg,14,0.0364,-0.777,False,
outlet_7109ee18,18,image_0018.jpg,15,0.0327,-0.886,False,
outlet_7109ee18,18,image_0009.jpg,16,0.0303,-0.967,False,
outlet_7109ee18,18,image_0002.jpg,17,0.0257,-1.135,False,
outlet_7109ee18,18,image_0013.jpg,18,0.0224,-1.275,False,
outlet_731b30e0,6,image_0006.jpg,1,0.5785,2.817,True,"Low similarity to the outlet's other 5 photos (multi-region anomaly score 2.8, beyond the folder's normal range)."
outlet_731b30e0,6,image_0003.jpg,2,0.2636,1.473,False,
outlet_731b30e0,6,image_0004.jpg,3,0.0998,0.3,False,
outlet_731b30e0,6,image_0001.jpg,4,0.0573,-0.3,False,
outlet_731b30e0,6,image_0005.jpg,5,0.0445,-0.567,False,
outlet_731b30e0,6,image_0002.jpg,6,0.0362,-0.782,False,
outlet_74d4383f,7,image_0004.jpg,1,0.249,1.396,False,
outlet_74d4383f,7,image_0001.jpg,2,0.171,0.922,False,
outlet_74d4383f,7,image_0006.jpg,3,0.0856,0.132,False,
outlet_74d4383f,7,image_0005.jpg,4,0.0759,0.0,False,
outlet_74d4383f,7,image_0002.jpg,5,0.071,-0.071,False,
outlet_74d4383f,7,image_0003.jpg,6,0.0401,-0.674,False,
outlet_74d4383f,7,image_0007.jpg,7,0.0394,-0.693,False,
outlet_76e418b9,14,image_0002.jpg,1,0.5002,2.501,True,"Low similarity to the outlet's other 13 photos (multi-region anomaly score 2.5, beyond the folder's normal range)."
outlet_76e418b9,14,image_0001_1.jpg,2,0.4578,2.331,False,
outlet_76e418b9,14,image_0002_1.jpg,3,0.4069,2.123,False,
outlet_76e418b9,14,image_0012.jpg,4,0.2709,1.51,False,
outlet_76e418b9,14,image_0007.jpg,5,0.1434,0.712,False,
outlet_76e418b9,14,image_0011.jpg,6,0.1136,0.445,False,
outlet_76e418b9,14,image_0003.jpg,7,0.0788,0.041,False,
outlet_76e418b9,14,image_0005.jpg,8,0.073,-0.041,False,
outlet_76e418b9,14,image_0004.jpg,9,0.0719,-0.058,False,
outlet_76e418b9,14,image_0009.jpg,10,0.0614,-0.228,False,
outlet_76e418b9,14,image_0006.jpg,11,0.0495,-0.455,False,
outlet_76e418b9,14,image_0001.jpg,12,0.0416,-0.637,False,
outlet_76e418b9,14,image_0008.jpg,13,0.036,-0.788,False,
outlet_76e418b9,14,image_0010.jpg,14,0.0247,-1.177,False,
outlet_777f9297,13,image_0001_1.jpg,1,0.9971,8.333,True,"Low similarity to the outlet's other 12 photos (multi-region anomaly score 8.3, beyond the folder's normal range)."
outlet_777f9297,13,image_0004.jpg,2,0.9311,5.104,True,"Low similarity to the outlet's other 12 photos (multi-region anomaly score 5.1, beyond the folder's normal range)."
outlet_777f9297,13,image_0002.jpg,3,0.8717,4.416,True,"Low similarity to the outlet's other 12 photos (multi-region anomaly score 4.4, beyond the folder's normal range)."
outlet_777f9297,13,image_0001.jpg,4,0.2842,1.576,False,
outlet_777f9297,13,image_0003.jpg,5,0.1974,1.097,False,
outlet_777f9297,13,image_0010.jpg,6,0.1118,0.428,False,
outlet_777f9297,13,image_0007.jpg,7,0.0759,0.0,False,
outlet_777f9297,13,image_0009.jpg,8,0.0697,-0.091,False,
outlet_777f9297,13,image_0011.jpg,9,0.0679,-0.119,False,
outlet_777f9297,13,image_0005.jpg,10,0.0575,-0.296,False,
outlet_777f9297,13,image_0008.jpg,11,0.0419,-0.63,False,
outlet_777f9297,13,image_0012.jpg,12,0.0401,-0.674,False,
outlet_777f9297,13,image_0006.jpg,13,0.0383,-0.723,False,
outlet_782744b7,7,image_0003.jpg,1,0.1851,1.018,False,
outlet_782744b7,7,image_0007.jpg,2,0.1465,0.738,False,
outlet_782744b7,7,image_0002.jpg,3,0.1388,0.674,False,
outlet_782744b7,7,image_0005.jpg,4,0.0759,0.0,False,
outlet_782744b7,7,image_0006.jpg,5,0.0681,-0.116,False,
outlet_782744b7,7,image_0001.jpg,6,0.0601,-0.25,False,
outlet_782744b7,7,image_0004.jpg,7,0.0361,-0.785,False,
outlet_7b0d7e5d,10,image_0001_1.jpg,1,0.3487,1.875,False,
outlet_7b0d7e5d,10,image_0003_1.jpg,2,0.3219,1.755,False,
outlet_7b0d7e5d,10,image_0002_1.jpg,3,0.2495,1.399,False,
outlet_7b0d7e5d,10,image_0004.jpg,4,0.1734,0.938,False,
outlet_7b0d7e5d,10,image_0002.jpg,5,0.0816,0.079,False,
outlet_7b0d7e5d,10,image_0004_1.jpg,6,0.0705,-0.079,False,
outlet_7b0d7e5d,10,image_0006.jpg,7,0.0682,-0.115,False,
outlet_7b0d7e5d,10,image_0005.jpg,8,0.0461,-0.53,False,
outlet_7b0d7e5d,10,image_0001.jpg,9,0.0444,-0.568,False,
outlet_7b0d7e5d,10,image_0003.jpg,10,0.0362,-0.781,False,
outlet_7d7b1abc,25,image_0004.jpg,1,0.8294,4.082,True,"Low similarity to the outlet's other 24 photos (multi-region anomaly score 4.1, beyond the folder's normal range)."
outlet_7d7b1abc,25,image_0005.jpg,2,0.2251,1.264,False,
outlet_7d7b1abc,25,image_0014.jpg,3,0.2046,1.142,False,
outlet_7d7b1abc,25,image_0015.jpg,4,0.1654,0.881,False,
outlet_7d7b1abc,25,image_0008.jpg,5,0.1371,0.661,False,
outlet_7d7b1abc,25,image_0021.jpg,6,0.1324,0.62,False,
outlet_7d7b1abc,25,image_0017.jpg,7,0.1286,0.587,False,
outlet_7d7b1abc,25,image_0003.jpg,8,0.1271,0.573,False,
outlet_7d7b1abc,25,image_0001.jpg,9,0.106,0.368,False,
